File_Name,ParticipantID,Device,ConditionNr,ASL,SNR,Speech Percentage,Duration,Bandwidth
P00_M_C4_AirPods_S04.wav,P00,AirPods,4,-34.897786672789614,41.54295912263233,0.6405524661261529,15.488004535147391,FB
P00_M_C4_AirPods_S05.wav,P00,AirPods,4,-35.45988932430841,46.99807914552889,0.6325443067040079,9.130657596371885,FB
P00_M_C5_Laptop_S01.wav,P00,Laptop (Lenovo ThinkPad X1 Carbon),5,-36.037005156944,37.46705148791635,0.7598958450121334,14.826666666666666,FB
P00_M_C5_Laptop_S02.wav,P00,Laptop (Lenovo ThinkPad X1 Carbon),5,-36.82528792623574,39.23458053824165,0.7065130699868255,15.168004535147393,FB
P00_M_C5_Laptop_S03.wav,P00,Laptop (Lenovo ThinkPad X1 Carbon),5,-35.84020072236222,38.68083651132341,0.7225458470892829,14.976009070294785,FB
P00_M_C5_Laptop_S04.wav,P00,Laptop (Lenovo ThinkPad X1 Carbon),5,-35.453486161597176,37.60918293416975,0.7177570875074345,14.54934240362812,FB
P00_M_C5_Laptop_S05.wav,P00,Laptop (Lenovo ThinkPad X1 Carbon),5,-32.948382096119545,42.5757815765605,0.7097099930820415,8.789342403628117,FB
P00_M_C6_Smartphone_S01.wav,P00,Smartphone (iPhone 11 Pro),6,-12.675910590705383,33.73554575280599,0.9841320366672957,15.381337868480726,SWB
P00_M_C6_Smartphone_S02.wav,P00,Smartphone (iPhone 11 Pro),6,-14.427156480044411,29.158736420026305,0.9904770772765844,14.63467120181406,SWB
P00_M_C6_Smartphone_S03.wav,P00,Smartphone (iPhone 11 Pro),6,-14.760536169298751,29.4399860579348,0.9940456979197844,15.274671201814058,SWB
P00_M_C6_Smartphone_S04.wav,P00,Smartphone (iPhone 11 Pro),6,-15.1367575050448,31.451705891222588,0.9922267669038174,14.101337868480726,SWB
P00_M_C6_Smartphone_S05.wav,P00,Smartphone (iPhone 11 Pro),6,-14.41916222123046,38.1204275584798,0.9875650942292172,8.426666666666666,SWB
P00_M_C7_AirPods_S01.wav,P00,AirPods,7,-23.474583862618,39.16224910080749,0.8169101468648686,14.421337868480723,SWB
P00_M_C7_AirPods_S02.wav,P00,AirPods,7,-24.352958822348327,42.11051549157634,0.768652390091299,14.08,SWB
P00_M_C7_AirPods_S03.wav,P00,AirPods,7,-24.50034006198932,40.59736774504117,0.8047458784603638,15.317324263038548,SWB
P00_M_C7_AirPods_S04.wav,P00,AirPods,7,-24.56210727890454,41.600206079203936,0.7872533558233625,13.738662131519275,SWB
P00_M_C7_AirPods_S05.wav,P00,AirPods,7,-24.77776582519852,43.38765928000189,0.7990570248731851,7.936009070294784,SWB
P00_M_C8_Smartphone_S01.wav,P00,Smartphone (iPhone 11 Pro),8,-18.038186957456745,40.50447744455991,0.9803186831863948,15.168004535147393,SWB
P00_M_C8_Smartphone_S02.wav,P00,Smartphone (iPhone 11 Pro),8,-17.962558011544548,38.06799927644456,0.9673075456679352,14.63467120181406,FB
P00_M_C8_Smartphone_S03.wav,P00,Smartphone (iPhone 11 Pro),8,-22.32750061566432,44.20799818142358,0.9622701984123264,14.54934240362812,FB
P00_M_C8_Smartphone_S04.wav,P00,Smartphone (iPhone 11 Pro),8,-21.48115193509202,43.39005953624024,0.9445481438702312,13.930657596371882,FB
P00_M_C8_Smartphone_S05.wav,P00,Smartphone (iPhone 11 Pro),8,-17.129193502137984,99.0,0.9545811455536596,8.703990929705215,FB
P00_M_C9_AirPods_S01.wav,P00,AirPods,9,-24.83151856095306,40.74323749860064,0.7746668727066537,14.16532879818594,SWB
P00_M_C9_AirPods_S02.wav,P00,AirPods,9,-25.869681798478243,40.35714403626934,0.766015299197093,13.013333333333334,SWB
P00_M_C9_AirPods_S03.wav,P00,AirPods,9,-24.909864708378343,39.187810875707086,0.8591725917998886,13.61065759637188,SWB
P00_M_C9_AirPods_S04.wav,P00,AirPods,9,-24.35194824741086,40.7245394218753,0.7768567013727596,13.951995464852608,SWB
P00_M_C9_AirPods_S05.wav,P00,AirPods,9,-24.503312546385388,43.97911648767944,0.7834484349354723,7.978662131519274,SWB
P01_F_C1_Laptop_S01.wav,P01,Laptop (Lenovo ThinkPad X1 Carbon),1,-20.12929535095903,41.567317844298834,0.7978692293011389,16.597324263038548,WB
P01_F_C1_Laptop_S02.wav,P01,Laptop (Lenovo ThinkPad X1 Carbon),1,-19.03812840558097,40.64527031226455,0.759138895082019,16.426666666666666,WB
P01_F_C1_Laptop_S03.wav,P01,Laptop (Lenovo ThinkPad X1 Carbon),1,-19.31186236777363,40.39058827981293,0.8017515711817816,16.72532879818594,WB
P01_F_C1_Laptop_S04.wav,P01,Laptop (Lenovo ThinkPad X1 Carbon),1,-18.748920373363912,41.23961390040076,0.7864992332964817,15.850657596371882,WB
P01_F_C1_Laptop_S05.wav,P01,Laptop (Lenovo ThinkPad X1 Carbon),1,-18.221742767069188,47.07233605851484,0.6631239634360873,10.261337868480725,WB
P01_F_C2_AirPods_S01.wav,P01,AirPods,2,-24.512258074938277,40.04793891415223,0.8094179347987471,15.464489795918368,NB
P01_F_C2_AirPods_S02.wav,P01,AirPods,2,-24.802077713852874,40.38798057922005,0.7726009741303623,14.466031746031746,NB
P01_F_C2_AirPods_S03.wav,P01,AirPods,2,-24.49234939045061,37.55054627718059,0.8358276475307981,16.416507936507937,NB
P01_F_C2_AirPods_S04.wav,P01,AirPods,2,-23.962767934241853,39.08565236453239,0.80883344995337,15.32517006802721,NB
P01_F_C2_AirPods_S05.wav,P01,AirPods,2,-21.89285320918769,44.85906524961537,0.714394477344595,9.613061224489796,NB
P01_F_C3_Laptop_S01.wav,P01,Laptop (Lenovo ThinkPad X1 Carbon),3,-16.5342926848184,38.63614861732879,0.7684459702730392,15.423990929705216,WB
